artist,track,track_url,tags,description,cluster,vibe
The Smashing Pumpkins,Bullet With Butterfly Wings - remastered 2012,https://www.last.fm/music/The+Smashing+Pumpkins/_/Bullet+With+Butterfly+Wings+-+remastered+2012,"alternative rock, rock, Grunge, alternative metal, loud, instrumental, groovy, mistagged, spoken, Angst-Ridden","Artist The Smashing Pumpkins with song Bullet With Butterfly Wings - remastered 2012 tagged by:alternative rock, rock, Grunge, alternative metal, loud, instrumental, groovy, mistagged, spoken, Angst-Ridden",1,Determined
Pierce the Veil,King for a Day,https://www.last.fm/music/Pierce+the+Veil/_/King+for+a+Day,"post-hardcore, emo, rock, screamo, Progressive rock, emo-pop, Soundtrack, post-hard core, pierce the veil, Easycore","Artist Pierce the Veil with song King for a Day tagged by:post-hardcore, emo, rock, screamo, Progressive rock, emo-pop, Soundtrack, post-hard core, pierce the veil, Easycore",1,Determined
Pierce the Veil,A Match Into Water,https://www.last.fm/music/Pierce+the+Veil/_/A+Match+Into+Water,"post-hardcore, emo, metalcore, screamo, alternative rock, rock, metal, perf, hardcore, emocore","Artist Pierce the Veil with song A Match Into Water tagged by:post-hardcore, emo, metalcore, screamo, alternative rock, rock, metal, perf, hardcore, emocore",1,Determined
Pierce the Veil,Bulls in the Bronx,https://www.last.fm/music/Pierce+the+Veil/_/Bulls+in+the+Bronx,"post-hardcore, emocore, screamo, emo, mexicore, rock, Experimental Rock, experimental, hardcore, pierce the veil","Artist Pierce the Veil with song Bulls in the Bronx tagged by:post-hardcore, emocore, screamo, emo, mexicore, rock, Experimental Rock, experimental, hardcore, pierce the veil",1,Determined
Pierce the Veil,Caraphernelia,https://www.last.fm/music/Pierce+the+Veil/_/Caraphernelia,"post-hardcore, screamo, hardcore, emo, pierce the veil, emocore, rock, alternative rock, i thought this was a girl when i first listened to it, A Day To Remember","Artist Pierce the Veil with song Caraphernelia tagged by:post-hardcore, screamo, hardcore, emo, pierce the veil, emocore, rock, alternative rock, i thought this was a girl when i first listened to it, A Day To Remember",6,Calm
Pierce the Veil,Hell Above,https://www.last.fm/music/Pierce+the+Veil/_/Hell+Above,"post-hardcore, screamo, metalcore, emo, Shred, rock, punk, Progressive rock, emocore, hardcore","Artist Pierce the Veil with song Hell Above tagged by:post-hardcore, screamo, metalcore, emo, Shred, rock, punk, Progressive rock, emocore, hardcore",1,Determined
Panic! at the Disco,I Write Sins Not Tragedies,https://www.last.fm/music/Panic%21+at+the+Disco/_/I+Write+Sins+Not+Tragedies,"rock, alternative, emo, indie, PANIC AT THE DISCO, pop punk, alternative rock, catchy, 00s, i write sins not tragedies","Artist Panic! at the Disco with song I Write Sins Not Tragedies tagged by:rock, alternative, emo, indie, PANIC AT THE DISCO, pop punk, alternative rock, catchy, 00s, i write sins not tragedies",1,Determined
Panic! at the Disco,Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,https://www.last.fm/music/Panic%21+at+the+Disco/_/Lying+Is+the+Most+Fun+a+Girl+Can+Have+Without+Taking+Her+Clothes+Off,"alternative, rock, emo, indie, PANIC AT THE DISCO, alternative rock, pop punk, panic! at the disco, sexy, sex","Artist Panic! at the Disco with song Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off tagged by:alternative, rock, emo, indie, PANIC AT THE DISCO, alternative rock, pop punk, panic! at the disco, sexy, sex",1,Determined
Panic! at the Disco,High Hopes,https://www.last.fm/music/Panic%21+at+the+Disco/_/High+Hopes,"alternative, rock, indie, pop, pop rock, indie rock, electropop, american, electronic, alternative rock","Artist Panic! at the Disco with song High Hopes tagged by:alternative, rock, indie, pop, pop rock, indie rock, electropop, american, electronic, alternative rock",1,Determined
Panic! at the Disco,But It's Better If You Do,https://www.last.fm/music/Panic%21+at+the+Disco/_/But+It%27s+Better+If+You+Do,"rock, alternative, emo, indie, PANIC AT THE DISCO, alternative rock, pop punk, indie rock, panic! at the disco, punk","Artist Panic! at the Disco with song But It's Better If You Do tagged by:rock, alternative, emo, indie, PANIC AT THE DISCO, alternative rock, pop punk, indie rock, panic! at the disco, punk",1,Determined
Panic! at the Disco,The Only Difference Between Martyrdom and Suicide Is Press Coverage,https://www.last.fm/music/Panic%21+at+the+Disco/_/The+Only+Difference+Between+Martyrdom+and+Suicide+Is+Press+Coverage,"rock, alternative, indie, emo, pop punk, PANIC AT THE DISCO, alternative rock, pop rock, indie rock, punk rock","Artist Panic! at the Disco with song The Only Difference Between Martyrdom and Suicide Is Press Coverage tagged by:rock, alternative, indie, emo, pop punk, PANIC AT THE DISCO, alternative rock, pop rock, indie rock, punk rock",1,Determined
Pink Floyd,Wish You Were Here,https://www.last.fm/music/Pink+Floyd/_/Wish+You+Were+Here,"Progressive rock, classic rock, Psychedelic Rock, rock, Pink Floyd, 70s, acoustic, psychedelic, british, beautiful","Artist Pink Floyd with song Wish You Were Here tagged by:Progressive rock, classic rock, Psychedelic Rock, rock, Pink Floyd, 70s, acoustic, psychedelic, british, beautiful",2,Nostalgic
Pink Floyd,Money,https://www.last.fm/music/Pink+Floyd/_/Money,"Progressive rock, classic rock, rock, Psychedelic Rock, Pink Floyd, 70s, psychedelic, british, art rock, Progressive","Artist Pink Floyd with song Money tagged by:Progressive rock, classic rock, rock, Psychedelic Rock, Pink Floyd, 70s, psychedelic, british, art rock, Progressive",2,Nostalgic
Pink Floyd,Comfortably Numb,https://www.last.fm/music/Pink+Floyd/_/Comfortably+Numb,"Progressive rock, classic rock, Psychedelic Rock, rock, Pink Floyd, 70s, beautiful, psychedelic, epic, Guitar Solo","Artist Pink Floyd with song Comfortably Numb tagged by:Progressive rock, classic rock, Psychedelic Rock, rock, Pink Floyd, 70s, beautiful, psychedelic, epic, Guitar Solo",2,Nostalgic
Pink Floyd,The Great Gig in the Sky,https://www.last.fm/music/Pink+Floyd/_/The+Great+Gig+in+the+Sky,"Progressive rock, Psychedelic Rock, classic rock, rock, Pink Floyd, 70s, psychedelic, beautiful, instrumental, female vocalists","Artist Pink Floyd with song The Great Gig in the Sky tagged by:Progressive rock, Psychedelic Rock, classic rock, rock, Pink Floyd, 70s, psychedelic, beautiful, instrumental, female vocalists",2,Nostalgic
Pink Floyd,Time,https://www.last.fm/music/Pink+Floyd/_/Time,"Progressive rock, classic rock, Psychedelic Rock, rock, Pink Floyd, 70s, psychedelic, british, art rock, Progressive","Artist Pink Floyd with song Time tagged by:Progressive rock, classic rock, Psychedelic Rock, rock, Pink Floyd, 70s, psychedelic, british, art rock, Progressive",2,Nostalgic
Addison Rae,Diet Pepsi,https://www.last.fm/music/Addison+Rae/_/Diet+Pepsi,"pop, alt-pop, contemporary rnb, peter, chillstep, rnb, alternative rnb, key change, best of 2024, edm pop","Artist Addison Rae with song Diet Pepsi tagged by:pop, alt-pop, contemporary rnb, peter, chillstep, rnb, alternative rnb, key change, best of 2024, edm pop",7,Melancholic
Addison Rae,Fame Is a Gun,https://www.last.fm/music/Addison+Rae/_/Fame+Is+a+Gun,"electropop, pop, synthpop, Electroclash, electronic, Europop, House, pop perfection, electro house, dance","Artist Addison Rae with song Fame Is a Gun tagged by:electropop, pop, synthpop, Electroclash, electronic, Europop, House, pop perfection, electro house, dance",4,Euphoric
Addison Rae,Aquamarine,https://www.last.fm/music/Addison+Rae/_/Aquamarine,"House, deep house, pop, dance-pop, Garage House, dance pop, peter, soty, Melodic House, cunty","Artist Addison Rae with song Aquamarine tagged by:House, deep house, pop, dance-pop, Garage House, dance pop, peter, soty, Melodic House, cunty",7,Melancholic
Addison Rae,Headphones On,https://www.last.fm/music/Addison+Rae/_/Headphones+On,"trip hop, downtempo, pop, trip-hop, contemporary rnb, rnb, electronic, alt pop, WSUM 91.7 FM Madison, UK Street Soul","Artist Addison Rae with song Headphones On tagged by:trip hop, downtempo, pop, trip-hop, contemporary rnb, rnb, electronic, alt pop, WSUM 91.7 FM Madison, UK Street Soul",7,Melancholic
Addison Rae,High Fashion,https://www.last.fm/music/Addison+Rae/_/High+Fashion,"wonky, pop, alternative rnb, alt-pop, electronic, chillstep, rnb, acheimagra, égera, peter","Artist Addison Rae with song High Fashion tagged by:wonky, pop, alternative rnb, alt-pop, electronic, chillstep, rnb, acheimagra, égera, peter",7,Melancholic
Calvin Harris,Summer,https://www.last.fm/music/Calvin+Harris/_/Summer,"dance, summer, House, electronic, 2014, electro, calvin harris, pop, summer 2014, male vocalists","Artist Calvin Harris with song Summer tagged by:dance, summer, House, electronic, 2014, electro, calvin harris, pop, summer 2014, male vocalists",3,Reflective
Calvin Harris,One Kiss (with Dua Lipa),https://www.last.fm/music/Calvin+Harris/_/One+Kiss+(with+Dua+Lipa),"House, pop, dance, electronic, dance-pop, uk funky, dance pop, Hip-Hop, rnb, 2018","Artist Calvin Harris with song One Kiss (with Dua Lipa) tagged by:House, pop, dance, electronic, dance-pop, uk funky, dance pop, Hip-Hop, rnb, 2018",3,Reflective
Calvin Harris,This Is What You Came For,https://www.last.fm/music/Calvin+Harris/_/This+Is+What+You+Came+For,"EDM, House, Rihanna, taylor swift, 2016, dance, electronic, electro house, rhythmic clapping, eletronic","Artist Calvin Harris with song This Is What You Came For tagged by:EDM, House, Rihanna, taylor swift, 2016, dance, electronic, electro house, rhythmic clapping, eletronic",3,Reflective
Calvin Harris,Outside (feat. Ellie Goulding),https://www.last.fm/music/Calvin+Harris/_/Outside+(feat.+Ellie+Goulding),"pop, electronic, ellie goulding, love at first listen, dance, electro house, omg, EDM, Outside, hit song","Artist Calvin Harris with song Outside (feat. Ellie Goulding) tagged by:pop, electronic, ellie goulding, love at first listen, dance, electro house, omg, EDM, Outside, hit song",3,Reflective
Conan Gray,Heather,https://www.last.fm/music/Conan+Gray/_/Heather,"pop, sad, my top songs, indie, 2020, indie pop, alternative, extensive vamping, subtle use of strings, major key tonality","Artist Conan Gray with song Heather tagged by:pop, sad, my top songs, indie, 2020, indie pop, alternative, extensive vamping, subtle use of strings, major key tonality",3,Reflective
Conan Gray,Maniac,https://www.last.fm/music/Conan+Gray/_/Maniac,"indie pop, pop, indie, synthpop, Vibe, electronic, electropop, conan, male vocalists, bitterness","Artist Conan Gray with song Maniac tagged by:indie pop, pop, indie, synthpop, Vibe, electronic, electropop, conan, male vocalists, bitterness",4,Euphoric
Conan Gray,Astronomy,https://www.last.fm/music/Conan+Gray/_/Astronomy,"folk, anacore, indie, acoustic, folk pop, Recommended, acoustic pop, sun and moon and stars and outer space, Riel fav, Uriel fav","Artist Conan Gray with song Astronomy tagged by:folk, anacore, indie, acoustic, folk pop, Recommended, acoustic pop, sun and moon and stars and outer space, Riel fav, Uriel fav",2,Nostalgic
Conan Gray,People Watching,https://www.last.fm/music/Conan+Gray/_/People+Watching,"indie, folk, indie pop, pop, bedroom pop, romantic lyrics, vocal harmonies, mild rhythmic syncopation, f major, electronica influences","Artist Conan Gray with song People Watching tagged by:indie, folk, indie pop, pop, bedroom pop, romantic lyrics, vocal harmonies, mild rhythmic syncopation, f major, electronica influences",3,Reflective
Conan Gray,Memories,https://www.last.fm/music/Conan+Gray/_/Memories,"pop rock, psychedelic, pop, folk, alternative, indie rock, indie pop, indie folk, melancholic, sad","Artist Conan Gray with song Memories tagged by:pop rock, psychedelic, pop, folk, alternative, indie rock, indie pop, indie folk, melancholic, sad",2,Nostalgic
Jeff Buckley,Hallelujah,https://www.last.fm/music/Jeff+Buckley/_/Hallelujah,"beautiful, cover, acoustic, singer-songwriter, rock, sad, alternative, jeff buckley, 90s, melancholy","Artist Jeff Buckley with song Hallelujah tagged by:beautiful, cover, acoustic, singer-songwriter, rock, sad, alternative, jeff buckley, 90s, melancholy",2,Nostalgic
Jeff Buckley,"Lover, You Should've Come Over","https://www.last.fm/music/Jeff+Buckley/_/Lover,+You+Should%27ve+Come+Over","rock, singer-songwriter, beautiful, Love, jeff buckley, alternative rock, Mellow, 90s, alternative, sad","Artist Jeff Buckley with song Lover, You Should've Come Over tagged by:rock, singer-songwriter, beautiful, Love, jeff buckley, alternative rock, Mellow, 90s, alternative, sad",2,Nostalgic
Jeff Buckley,Last Goodbye,https://www.last.fm/music/Jeff+Buckley/_/Last+Goodbye,"singer-songwriter, rock, alternative rock, alternative, jeff buckley, 90s, Love, beautiful, sad, male vocalists","Artist Jeff Buckley with song Last Goodbye tagged by:singer-songwriter, rock, alternative rock, alternative, jeff buckley, 90s, Love, beautiful, sad, male vocalists",2,Nostalgic
Jeff Buckley,Grace,https://www.last.fm/music/Jeff+Buckley/_/Grace,"rock, singer-songwriter, alternative rock, indie, alternative, jeff buckley, 90s, beautiful, melancholy, male vocalists","Artist Jeff Buckley with song Grace tagged by:rock, singer-songwriter, alternative rock, indie, alternative, jeff buckley, 90s, beautiful, melancholy, male vocalists",2,Nostalgic
Jeff Buckley,So Real,https://www.last.fm/music/Jeff+Buckley/_/So+Real,"rock, singer-songwriter, alternative, beautiful, jeff buckley, alternative rock, 90s, indie, melancholy, folk","Artist Jeff Buckley with song So Real tagged by:rock, singer-songwriter, alternative, beautiful, jeff buckley, alternative rock, 90s, indie, melancholy, folk",2,Nostalgic
Justin Timberlake,Rock Your Body,https://www.last.fm/music/Justin+Timberlake/_/Rock+Your+Body,"pop, dance, rnb, Justin Timberlake, Hip-Hop, 00s, sexy, r&b, soul, 2003","Artist Justin Timberlake with song Rock Your Body tagged by:pop, dance, rnb, Justin Timberlake, Hip-Hop, 00s, sexy, r&b, soul, 2003",3,Reflective
Justin Timberlake,Cry Me a River,https://www.last.fm/music/Justin+Timberlake/_/Cry+Me+a+River,"pop, rnb, Justin Timberlake, dance, male vocalists, 00s, r&b, Hip-Hop, cry me a river, sexy","Artist Justin Timberlake with song Cry Me a River tagged by:pop, rnb, Justin Timberlake, dance, male vocalists, 00s, r&b, Hip-Hop, cry me a river, sexy",0,Confident
Justin Timberlake,Mirrors,https://www.last.fm/music/Justin+Timberlake/_/Mirrors,"pop, epic, best of 2013, Justin Timberlake, 2013, rnb, love at first listen, r&b, male vocalists, 10s","Artist Justin Timberlake with song Mirrors tagged by:pop, epic, best of 2013, Justin Timberlake, 2013, rnb, love at first listen, r&b, male vocalists, 10s",3,Reflective
Justin Timberlake,My Love (feat. T.I.),https://www.last.fm/music/Justin+Timberlake/_/My+Love+(feat.+T.I.),"pop, rnb, Justin Timberlake, dance, Hip-Hop, Timbaland, soul, male vocalists, electronic, my love","Artist Justin Timberlake with song My Love (feat. T.I.) tagged by:pop, rnb, Justin Timberlake, dance, Hip-Hop, Timbaland, soul, male vocalists, electronic, my love",3,Reflective
Dua Lipa,Don't Start Now,https://www.last.fm/music/Dua+Lipa/_/Don%27t+Start+Now,"Disco, pop, nu-disco, dance-pop, dance, funktronica, 2019, funky house, 2010s, funk","Artist Dua Lipa with song Don't Start Now tagged by:Disco, pop, nu-disco, dance-pop, dance, funktronica, 2019, funky house, 2010s, funk",4,Euphoric
Dua Lipa,New Rules,https://www.last.fm/music/Dua+Lipa/_/New+Rules,"pop, dance, 2017, electropop, 2010s, tropical house, rnb, dance-pop, dua lipa, dance pop","Artist Dua Lipa with song New Rules tagged by:pop, dance, 2017, electropop, 2010s, tropical house, rnb, dance-pop, dua lipa, dance pop",4,Euphoric
Dua Lipa,Levitating (feat. DaBaby),https://www.last.fm/music/Dua+Lipa/_/Levitating+(feat.+DaBaby),"nu-disco, pop, 2020, Disco, DaBaby, future nostalgia, dua lipa, eletronic, paired vocal harmony, dance","Artist Dua Lipa with song Levitating (feat. DaBaby) tagged by:nu-disco, pop, 2020, Disco, DaBaby, future nostalgia, dua lipa, eletronic, paired vocal harmony, dance",4,Euphoric
Dua Lipa,Levitating,https://www.last.fm/music/Dua+Lipa/_/Levitating,"pop, dance-pop, nu-disco, Disco, electropop, dance, funktronica, dua lipa, disco rap, 2020","Artist Dua Lipa with song Levitating tagged by:pop, dance-pop, nu-disco, Disco, electropop, dance, funktronica, dua lipa, disco rap, 2020",4,Euphoric
Dua Lipa,Break My Heart,https://www.last.fm/music/Dua+Lipa/_/Break+My+Heart,"pop, Disco, dance-pop, dance, nu-disco, 2020, funktronica, 2020s, dua lipa, House","Artist Dua Lipa with song Break My Heart tagged by:pop, Disco, dance-pop, dance, nu-disco, 2020, funktronica, 2020s, dua lipa, House",4,Euphoric
